datadate,turbulence
20170321,37.10557478938291
20170322,39.081811880700315
20170323,40.72950720525091
20170324,41.690794914348785
20170327,46.66636680573757
20170328,40.26318970844789
20170329,37.330660551723795
20170330,37.98161277971153
20170331,40.05945743069968
20170403,33.7961439115555
20170404,30.122714310640326
20170405,32.40692097518877
20170406,31.750755618615546
20170407,34.83995980318562
20170410,40.09904333912732
20170411,41.492687015024615
20170412,34.76070415840178
20170413,35.5224477086019
20170417,36.811344772557696
20170418,53.5657676896764
20170419,50.65706459289733
20170420,62.90155711435426
20170421,57.56922262991491
20170424,57.2688233386169
20170425,95.79004913066582
20170426,83.20830155349553
20170427,78.69333250083235
20170428,76.3260331641117
20170501,80.23198392001105
20170502,80.78814526358951
20170503,78.43051262100279
20170504,80.28862899538137
20170505,72.78727132891406
20170508,70.71795340876483
20170509,74.0075403423883
20170510,93.46171008297117
20170511,102.19848068405776
20170512,100.94924761239565
20170515,132.5195272575573
20170516,135.0083751790783
20170517,89.99551596202018
20170518,106.41907069231263
20170519,105.99420616797916
20170522,96.29571748138628
20170523,84.37583697693414
20170524,92.17220425321008
20170525,86.59802108432643
20170526,87.11861478625386
20170530,89.89319373061741
20170531,90.78159561344383
20170601,80.02872185812056
20170602,83.15513707638826
20170605,84.05273520635167
20170606,75.87140413652321
20170607,72.05639979727754
20170608,95.1196780378649
20170609,73.85642632082434
20170612,70.61231324539854
20170613,69.23356676928088
20170614,62.36705737037259
20170615,65.15199601576825
20170616,67.31904727911437
20170619,67.9451333725307
20170620,76.12538390833323
20170621,76.06973791754717
20170622,80.83535773542431
20170623,92.39957875373098
20170626,79.89649552728075
20170627,72.16289858679026
20170628,71.6098687647272
20170629,79.18232093188689
20170630,77.42603420942075
20170703,77.63141352879421
20170705,87.3392714588539
20170706,89.51291805758738
20170707,92.24207430168171
20170710,81.23285885361652
20170711,77.36500835215944
20170712,65.95286005075909
20170713,59.763212746336905
20170714,63.49412546741979
20170717,56.358469276230245
20170718,63.71232097521051
20170719,62.98501747085899
20170720,80.7725404803746
20170721,83.11440300845703
20170724,93.69904268309317
20170725,120.25253426493734
20170726,155.69918840226183
20170727,174.95953174119984
20170728,153.6491010031139
20170731,139.6951130602523
20170801,114.61883789363412
20170802,95.93563232061634
20170803,94.15613171957584
20170804,85.4870731209435
20170807,88.37482356798682
20170808,81.38415870913927
20170809,76.0113314540749
20170810,70.12932107331162
20170811,70.74158025327377
20170814,64.29719847279449
20170815,63.37258575538347
20170816,58.80472936500517
20170817,57.26381902680224
20170818,56.59528411748845
20170821,57.73259294253656
20170822,60.10971444583636
20170823,56.129306448210485
20170824,60.608545723044415
20170825,57.62074178688691
20170828,68.52862566810508
20170829,63.684466019235444
20170830,62.359464769273785
20170831,69.62024697184557
20170901,75.76715348337956
20170905,96.97570402523145
20170906,80.19924041492067
20170907,99.85274544448176
20170908,82.67523658690587
20170911,69.6187453418571
20170912,72.80489780841194
20170913,71.5636907564814
20170914,74.01672166159715
20170915,75.3603479495105
20170918,89.70485179295072
20170919,92.05296293051349
20170920,78.84965950475654
20170921,73.89191681790247
20170922,80.95271481976235
20170925,79.22182642745625
20170926,76.32503424571131
20170927,68.28093757827848
20170928,64.66718799875954
20170929,66.08148175117667
20171002,57.86109676224332
20171003,63.2853371325341
20171004,57.116084900630646
20171005,59.82181663612623
20171006,56.580322571348475
20171009,52.56154732339952
20171010,54.23068246852374
20171011,55.77851188118669
20171012,56.337810293862454
20171013,54.21986792686622
20171016,52.72600813245262
20171017,46.103068999463815
20171018,44.920566138997756
20171019,56.89951745090639
20171020,83.70938810946237
20171023,106.82644113523217
20171024,105.39594539555118
20171025,115.10923948018593
20171026,93.10066182583051
20171027,136.9395020428608
20171030,151.29874252369157
20171031,120.47034627705361
20171101,108.92904828453403
20171102,108.05325490017427
20171103,95.37808378992312
20171106,89.14969304856996
20171107,88.53706570043633
20171108,84.05903180372064
20171109,82.36246156301874
20171110,97.49113747755048
20171113,81.84334778102058
20171114,82.94022738599995
20171115,67.29370916652526
20171116,104.9560107914676
20171117,89.9337485956846
20171120,99.22048709782706
20171121,90.17571603482327
20171122,84.0770057937173
20171124,79.70334676715001
20171127,84.39789084688925
20171128,81.72339363126758
20171129,105.13834236002583
20171130,106.99611208328422
20171201,104.291199738648
20171204,117.81330225020349
20171205,98.4386652920212
20171206,84.38316239338522
20171207,81.53117853209886
20171208,93.33882697738127
20171211,80.36321696876762
20171212,89.1114725329641
20171213,98.58532109702891
20171214,87.6346048737839
20171215,74.2272112758736
20171218,78.84160830793188
20171219,77.86665488150986
20171220,77.658198698836
20171221,86.65953988710902
20171222,85.48528646688402
20171226,86.75371968381415
20171227,80.65625465012533
20171228,80.17843479038507
20171229,73.97929782004687
20180102,68.41159131187032
20180103,72.92916647765475
20180104,63.92251942973718
20180105,63.315980902798074
20180108,75.91818506719657
20180109,72.05886707829147
20180110,68.96955910330439
20180111,83.47414090299824
20180112,90.81540238035457
20180116,86.48943853748578
20180117,111.67147430042635
20180118,100.47041887233362
20180119,80.55209746927972
20180122,81.69891728652003
20180123,105.96523616771759
20180124,98.99205118616419
20180125,99.35940054655936
20180126,117.95019351716577
20180129,116.50688762212533
20180130,103.03160660066636
20180131,128.65643837150236
20180201,113.99574166670034
20180202,119.23326382373408
20180205,108.82994312587442
20180206,92.8491990856692
20180207,98.36098779704125
20180208,89.64119688676735
20180209,86.32538684739916
20180212,81.74189719251957
20180213,87.31043400753899
20180214,94.38108203938036
20180215,116.78079076931947
20180216,106.3323671681383
20180220,116.35880215617276
20180221,104.26828018981263
20180222,88.2931643875235
20180223,81.85347215034724
20180226,96.68693862312766
20180227,99.06349770189809
20180228,108.02701883866796
20180301,103.01808601713003
20180302,110.87091310727592
20180305,97.98133927760313
20180306,94.88204186143592
20180307,99.8954106171116
20180308,92.46137809450079
20180309,96.62028258747702
20180312,94.9483889792929
20180313,81.15744039213524
20180314,78.69710903256107
20180315,71.93287523137474
20180316,59.70024774729503
20180319,54.05723707413742
20180320,54.65576425532035
20180321,53.103053399384834
20180322,53.31741283876498
20180323,56.584296500216894
20180326,64.50960952927957
20180327,55.747475402474905
20180328,48.505636877667826
20180329,44.776307437000135
20180402,45.747835814913955
20180403,61.92723820497403
20180404,66.40536113954778
20180405,70.22197516978527
20180406,66.61508373003818
20180409,72.97786973939135
20180410,58.63285688557078
20180411,51.88102830215486
20180412,54.086412332728834
20180413,52.17059972779549
20180416,65.98636407774967
20180417,90.36650235430673
20180418,97.12680730271634
20180419,111.62447418921461
20180420,94.9007782610274
20180423,100.74715901457733
20180424,146.71816334393017
20180425,141.0218082653758
20180426,153.73627913404727
20180427,163.8545368026376
20180430,141.59514106502127
20180501,128.68881220622035
20180502,117.9837144716929
20180503,108.56448491872288
20180504,100.6312351476187
20180507,95.53403326331429
20180508,96.23176118390278
20180509,91.18982311814703
20180510,86.10489368275204
20180511,80.5387498687305
20180514,79.07819424431477
20180515,71.58801149324603
20180516,75.58648069928658
20180517,75.1026135270864
20180518,78.27378939425452
20180521,82.04379144612405
20180522,79.02214679092499
20180523,74.40706064431316
20180524,68.47204295177286
20180525,72.25109159988482
20180529,82.66630967870194
20180530,74.55266413741701
20180531,69.84566347899576
20180601,69.63246672406395
20180604,75.73104083798037
20180605,78.48120806080598
20180606,67.5688921988712
20180607,64.42649244900646
20180608,65.88685184098418
20180611,73.7057462415864
20180612,75.02674469429607
20180613,65.55069481656068
20180614,79.85424332414306
20180615,77.06338215010693
20180618,72.66039657812149
20180619,74.41501339247682
20180620,83.68084306525166
20180621,90.58931813431818
20180622,92.29297007571131
20180625,78.24798772496742
20180626,84.11947739576595
20180627,78.71307518938625
20180628,81.4815830999877
20180629,78.71300849882192
20180702,77.72781622100408
20180703,70.94759323226499
20180705,78.51335254154671
20180706,76.58644326215257
20180709,61.06933633609049
20180710,63.17856066631464
20180711,75.86060790756274
20180712,67.90698365378047
20180713,80.32832372908283
20180716,73.78468343992972
20180717,74.8101176421207
20180718,72.56398831606715
20180719,69.58931063898221
20180720,80.17098603073704
20180723,91.0503752740756
20180724,94.00197973286105
20180725,107.82847088148564
20180726,102.98422994186579
20180727,95.92481542732317
20180730,92.8661867527459
20180731,77.25897069185154
20180801,82.53503967950877
20180802,83.70738311932192
20180803,84.29797064123915
20180806,79.99321254481792
20180807,71.2592821308904
20180808,71.76761527565691
20180809,72.42752371374628
20180810,71.68889817484877
20180813,64.30761308148368
20180814,74.26328815830755
20180815,69.90974162960951
20180816,85.66799894643728
20180817,83.54260140696823
20180820,80.09914826920482
20180821,68.97715571072169
20180822,67.48114496680653
20180823,74.18669640833588
20180824,71.89351497562419
20180827,63.2276047302029
20180828,62.89017455533529
20180829,72.42004743485604
20180830,75.79059009767735
20180831,78.63236302019021
20180904,69.92714151788473
20180905,62.16518286344461
20180906,61.33450970718033
20180907,56.4611292388027
20180910,76.60597624866111
20180911,77.19740069504476
20180912,79.17818867050975
20180913,72.35903364100682
20180914,76.10325501592209
20180917,78.86536381305649
20180918,75.13947426792333
20180919,61.0225691571537
20180920,58.160286511970455
20180921,54.88418995197705
20180924,39.26725593468449
20180925,40.70666883800852
20180926,40.683269956439545
20180927,43.11828488854972
20180928,53.296608392075775
20181001,61.543741061215115
20181002,52.292531159677026
20181003,52.33754311746543
20181004,46.38192545688662
20181005,44.962851248496165
20181008,39.49193857158714
20181009,68.88347457826819
20181010,61.96220932011329
20181011,55.37446049229956
20181012,66.63532177350947
20181015,64.54495098798648
20181016,81.3459598765262
20181017,104.85656313576067
20181018,123.00312282614082
20181019,128.36866119380775
20181022,126.5902075449124
20181023,200.1061617988179
20181024,222.07920491570067
20181025,201.80106324548888
20181026,179.51524611000542
20181029,165.74238517897356
20181030,182.33919612136307
20181031,148.05106386773906
20181101,123.33648960009825
20181102,114.59916582172245
20181105,106.85908388264579
20181106,102.95876049092752
20181107,120.69094862404432
20181108,137.58624775653294
20181109,115.66329188859484
20181112,133.49469179857766
20181113,124.965411195168
20181114,105.59886008024567
20181115,141.4686109853543
20181116,220.22721717326112
20181119,231.7843159703575
20181120,185.29806500244842
20181121,170.25255744267236
20181123,152.26583973200243
20181126,165.91261548347316
20181127,152.12726714772123
20181128,148.5621726108836
20181129,140.06068381916305
20181130,129.25668988949667
20181203,115.9841412260208
20181204,105.9460067780656
20181206,106.41564529407637
20181207,90.61588437575807
20181210,89.41099467207539
20181211,94.33659380608563
20181212,93.22366987101233
20181213,97.81187410077679
20181214,126.59093237448504
20181217,105.83166030709037
20181218,86.24821802922003
20181219,87.2803415930633
20181220,74.84826662403279
20181221,79.29884848970664
20181224,78.24544421111042
20181226,77.36709835980642
20181227,82.07993194611484
20181228,76.13353850663378
20181231,71.58168846010881
20190102,76.7325462686212
20190103,74.94671654506251
20190104,79.69590469519085
20190107,86.36338686114027
20190108,84.17455880776248
20190109,78.7764379931829
20190110,72.95938587126562
20190111,65.47077308423987
20190114,55.40526646807764
20190115,58.993656290538965
20190116,78.2166116126848
20190117,83.6466594256568
20190118,74.90344586696636
20190122,72.52408035100206
20190123,91.19943832065208
20190124,88.72480086353836
20190125,78.76394206465102
20190128,95.71552729488432
20190129,102.48891079301015
20190130,142.97130348315272
20190131,125.68885288798072
20190201,123.25910645590972
20190204,133.6686653219415
20190205,136.47999921226597
20190206,127.06711475298398
20190207,124.53989378043055
20190208,119.28157266259572
20190211,115.6135172063552
20190212,118.19338850362983
20190213,106.53779995143475
20190214,123.91805850227126
20190215,130.75827195310438
20190219,126.44626092790608
20190220,115.90493422862701
20190221,105.8956330482251
20190222,119.26667874639821
20190225,115.00177661829122
20190226,122.44998672059405
20190227,137.71302452447514
20190228,148.81562332171288
20190301,129.83093737155295
20190304,124.75089626183475
20190305,105.42855434632895
20190306,105.4333849151173
20190307,101.97908774143127
20190308,95.46866340484779
20190311,74.03777001404744
20190312,78.79493492214947
20190313,79.48056657953157
20190314,85.6144066922453
20190315,99.809790204704
20190318,100.44397187778027
20190319,86.92179094521887
20190320,86.75569674777798
20190321,112.6453094194087
20190322,104.70436779766052
20190325,96.95128273195158
20190326,95.71262671933262
20190327,89.26735601091528
20190328,83.47804065217687
20190329,75.68214613631783
20190401,75.59552916885436
20190402,74.26199975877223
20190403,77.74630303735688
20190404,70.59512172018563
20190405,69.87250424596559
20190408,79.73126881451412
20190409,74.20756390421226
20190410,79.04796364186373
20190411,87.31385331815068
20190412,158.39338952208277
20190415,140.2735789931243
20190416,149.78224091888245
20190417,172.05262855708014
20190418,151.8289203316506
20190422,130.8300847174914
20190423,119.59154830620726
20190424,120.76136324216615
20190425,187.02767686846056
20190426,185.42635383372186
20190429,172.745636410119
20190430,171.3478711196804
20190501,155.766010239827
20190502,141.82604686492013
20190503,143.92314200150273
20190506,138.5191025667132
20190507,137.15970419605983
20190508,125.90227782523232
20190509,130.9471370450111
20190510,135.450923179078
20190513,126.61770766669008
20190514,119.293912539332
20190515,120.91261539294581
20190516,119.46474584911059
20190517,114.3224814234629
20190520,118.44708187784758
20190521,106.9162675209335
20190522,97.31264120972952
20190523,90.61092367442403
20190524,89.72409651183703
20190528,81.2624202976458
20190529,83.46974906826662
20190530,87.95267764025786
20190531,96.26771884243749
20190603,97.24740631978489
20190604,85.58181121664687
20190605,90.91187059763897
20190606,85.74737169054927
20190607,84.9761800024025
20190610,84.73283352370717
20190611,76.4837260432418
20190612,75.2841169912606
20190613,71.61432949560853
20190614,74.19710284993633
20190617,70.64023866297663
20190618,64.42927741887834
20190619,67.83264239000232
20190620,67.68390299070506
20190621,68.88422497864198
20190624,68.20821440815537
20190625,66.74218700408812
20190626,58.862823502607725
20190627,57.379404948624064
20190628,52.43817231478277
20190701,60.898515139851035
20190702,59.11449110002275
20190703,61.01932609195133
20190705,57.635540038427834
20190708,62.633260865652915
20190709,68.1890679365035
20190710,65.17528849453463
20190711,66.6761473639339
20190712,83.57450027481926
20190715,88.02082888335019
20190716,86.29520322891237
20190717,84.10294712752666
20190718,74.92259010515173
20190719,62.68001390090821
20190722,72.24102540747634
20190723,85.66267679983223
20190724,81.76730511400784
20190725,75.36324175184538
20190726,79.06029560843575
20190729,72.84419159425363
20190730,78.62514938666143
20190731,68.02565034589034
20190801,75.10765420811845
20190802,75.68351107478327
20190805,66.43233886542303
20190806,63.69290373587355
20190807,87.42145664471549
20190808,84.54399767884807
20190809,87.80157226226149
20190812,92.17527666962506
20190813,89.21371986679421
20190814,83.18232690855055
20190815,109.24073717165632
20190816,103.27462125499147
20190819,90.43274184363348
20190820,92.49422300741676
20190821,94.10919559782627
20190822,104.5772078342671
20190823,110.12366143056516
20190826,109.81020565397155
20190827,110.98334282036295
20190828,103.03789207844449
20190829,96.48850089235557
20190830,91.84367659222681
20190903,84.92006349154812
20190904,83.54081836337413
20190905,78.37833629236943
20190906,79.44485687536786
20190909,80.39845085117162
20190910,79.35759619555387
20190911,82.27197420625117
20190912,87.82597181322944
20190913,91.31599430811417
20190916,78.34703941130846
20190917,76.71351983514288
20190918,85.3486199039422
20190919,89.00864212608185
20190920,87.32631780375293
20190923,77.83082624491558
20190924,81.35089868013716
20190925,81.1597071003437
20190926,92.03443860095703
20190927,86.35644242753368
20190930,86.61807859480268
20191001,86.53001421528595
20191002,92.77722114051944
20191003,82.93398712960894
20191004,82.83141367655305
20191007,81.06864763355426
20191008,82.26041279590027
20191009,76.02583013056005
20191010,77.06852505546235
20191011,75.60091677582038
20191014,73.11396659515253
20191015,83.33906655738186
20191016,74.42794397977298
20191017,68.12544296155593
20191018,85.54437778042849
20191021,107.76851110258806
20191022,134.8938356485496
20191023,123.12465730063381
20191024,132.14487059482354
20191025,127.28442571426277
20191028,134.4930519389833
20191029,123.65371974777844
20191030,111.1454601293828
20191031,93.73205445036237
20191101,104.81056812291418
20191104,120.03092997676823
20191105,116.68763751419792
20191106,99.44129483728722
20191107,90.50262727068188
20191108,96.13442883586556
20191111,94.75235623046869
20191112,91.125611332591
20191113,95.2595132093615
20191114,93.14145647217569
20191115,111.15721330600246
20191118,110.7046859993316
20191119,118.3434053738375
20191120,115.48340645237423
20191121,118.96328228299828
20191122,114.50989768736983
20191125,115.49226706920801
20191126,103.60103175546254
20191127,88.58937461543219
20191129,90.04322480568094
20191202,91.41889459275251
20191203,90.10971376953158
20191204,89.77124079313101
20191205,92.98049640714756
20191206,83.79808792776399
20191209,74.50739620201752
20191210,74.65206228988637
20191211,78.70191746295396
20191212,85.80663435744958
20191213,79.68075618511932
20191216,90.49958499998081
20191217,78.52750686332067
20191218,75.46109863150073
20191219,74.38517362065488
20191220,77.5343718077435
20191223,73.29354251965734
20191224,70.24791812046713
20191226,65.46634706873112
20191227,65.09725425864366
20191230,64.17961616888475
20191231,63.47679040715165
20200102,67.74120891623276
20200103,59.69624122940742
20200106,58.02691258490484
20200107,52.531942794097475
20200108,61.45250449074918
20200109,66.0688697008268
20200110,68.35190058410873
20200113,73.53877727799821
20200114,63.55393578878437
20200115,71.38932661870899
20200116,85.00510556742722
20200117,89.96425295823485
20200121,91.15094778217838
20200122,91.39195070086524
20200123,100.74753479495763
20200124,115.48294106071734
20200127,94.61959451659769
20200128,95.9439538154841
20200129,101.96335709375069
20200130,121.30177532760041
20200131,112.32200587949981
20200203,123.94179086844235
20200204,137.3669811748187
20200205,134.74489887394427
20200206,148.42707493337903
20200207,137.03542934585744
20200210,147.39403264140313
20200211,107.64717414656945
20200212,109.1756000946499
20200213,101.66360170618009
20200214,100.93143782687832
20200218,116.05237541711055
20200219,113.23518077715951
20200220,100.68050084113455
20200221,82.75586448308941
20200224,55.38075995240426
20200225,64.84976731760175
20200226,70.76995691855907
20200227,68.86725976735585
20200228,96.64352739158949
20200302,104.58318622639112
20200303,86.3378095622704
20200304,101.39524970975276
20200305,115.24024695711421
20200306,133.70258788009568
20200309,229.25622761848035
20200310,186.03295565903326
20200311,198.47769597542424
20200312,217.28437067062146
20200313,186.61089214603828
20200316,251.97980974500194
20200317,267.98641926246455
20200318,434.97339628361703
20200319,391.5302219610977
20200320,337.660333827437
20200323,314.0157140847588
20200324,259.6157666191361
20200325,140.2456768684586
20200326,103.45611839403234
20200327,127.14656374046417
20200330,135.7976427807822
20200331,129.36427857909126
20200401,147.00819363604433
20200402,155.55331179326868
20200403,162.03052475538684
20200406,147.46361801038904
20200407,124.21284747738267
20200408,123.33965983451641
20200409,92.7006482286015
20200413,109.00249734995178
20200414,138.01179558071652
20200415,172.78589184099758
20200416,217.96154623976918
20200417,156.83438750189023
20200420,160.03853910279625
20200421,153.85013019950017
20200422,157.94948533350026
20200423,161.45882627582154
20200424,145.07450263536413
20200427,120.60407301707966
20200428,99.87972620050503
20200429,98.84266344238114
20200430,122.11610607258088
20200501,100.89783741408286
20200504,117.8794545125897
20200505,123.60850128382927
20200506,124.80221277241286
20200507,133.70746149550465
20200508,121.36622356613718
20200511,135.8400484863298
20200512,138.59313704822517
20200513,145.00952185013094
20200514,130.62674210110865
20200515,173.1229859477245
20200518,134.80638291313718
20200519,127.12902760114511
20200520,121.31817056200096
20200521,100.41338313655494
20200522,104.82461199176763
20200526,77.31614168622657
20200527,75.55216082025972
20200528,70.458144202618
20200529,86.76697800697639
20200601,72.12400071565455
20200602,84.55751773053113
20200603,68.0602988800459
20200604,56.53299623698535
20200605,60.476934480792565
20200608,58.765321213831555
20200609,65.10175600378575
20200610,73.74463933458752
20200611,63.36230616254831
20200612,66.91649218651236
20200615,81.83785332118984
20200616,74.08831807000003
20200617,80.98360198490361
20200618,85.46236935535683
20200619,83.42430150900489
20200622,82.0599984033915
20200623,77.81486603316164
20200624,73.46175546273034
20200625,74.7806163292117
20200626,69.80151127011915
20200629,73.06087164707876
20200630,75.07156274403478
20200701,94.07375669685068
20200702,100.08409967746819
20200706,122.99399466524746
20200707,96.36918604451738
20200708,107.45075174251141
20200709,121.18696830525799
20200710,120.5661515444817
20200713,95.07199489023702
20200714,89.24779881905238
20200715,71.41045109886613
20200716,74.48808816805357
20200717,72.17390085204909
20200720,90.47642801106423
20200721,75.88349810799157
20200722,67.62673709417231
20200723,61.217050924300196
20200724,74.86103498832287
20200727,78.27072991140884
20200728,76.18526365846331
20200729,84.57142382583409
20200730,111.56525109536676
20200731,115.81069762668608
20200803,68.88175218413963
20200804,91.91006757791367
20200805,114.61742274567996
20200806,105.10746485944941
20200807,99.01293690682404
20200810,106.49324276328481
20200811,104.30875008077997
20200812,107.49292237187456
20200813,114.74582554660692
20200814,106.06063507467113
20200817,125.13592368500413
20200818,128.6782365518821
20200819,118.16828865720626
20200820,108.66633709715185
20200821,126.00048358037367
20200824,128.5492233317151
20200825,110.63864969591708
20200826,121.10547595598165
20200827,98.97657687816758
20200828,114.27800777437471
20200831,113.73188264198964
20200901,187.51778260509582
20200902,194.38101091303912
20200903,152.09837009649928
20200904,132.0893214670836
20200908,129.19391521479625
20200909,124.33629667594384
20200910,131.57811949615703
20200911,124.60705430992256
20200914,134.0953555532075
20200915,123.23490215892716
20200916,113.44484501283851
20200917,111.42101407793449
20200918,98.6647711479745
20200921,89.99238812067348
20200922,88.09564274825357
20200923,92.76602069463098
20200924,91.71171411890398
20200925,94.40219417094549
20200928,89.42304577479828
20200929,94.95975268684415
20200930,87.16325387206861
20201001,87.52509933622014
20201002,82.51821163637844
20201005,93.16743184921904
20201006,103.38200362976777
20201007,101.75093280538273
20201008,93.83490806777087
20201009,86.81348941429633
20201012,87.64289354696625
20201013,82.65449728431464
20201014,77.62276029726706
20201015,79.90315541808828
20201016,80.94650267522913
20201019,80.78339195415323
20201020,81.97237984895351
20201021,89.97090033160597
20201022,86.59694318243409
20201023,89.1962750986764
20201026,83.43900979293107
20201027,78.11511232372789
20201028,90.06905364650008
20201029,90.8543567372397
20201030,79.82127182941525
20201102,102.56669299237818
20201103,100.91588865091639
20201104,118.85523462628372
20201105,118.0431208744424
20201106,104.85351776850437
20201109,123.68844259100919
20201110,117.86174986570275
20201111,98.68500749669322
20201112,98.49004596143816
20201113,101.51714998269237
20201116,105.8159170284417
20201117,99.31473775789007
20201118,86.48840960205723
20201119,91.42892146495822
20201120,87.92035346509337
20201123,87.18254285311247
20201124,94.02465333034854
20201125,87.8774123181907
20201127,84.44933550023495
20201130,66.32599068783556
20201201,65.99169439398476
20201202,74.04980886131307
