datadate,turbulence
20201203,74.85963396312559
20201204,90.31071743925317
20201207,85.9799113434407
20201208,84.59620523190179
20201209,82.14860504564541
20201210,80.38346041916532
20201211,114.53592006673622
20201214,98.32257802471916
20201215,100.79119622916778
20201216,83.73721089742078
20201217,79.72638226760978
20201218,85.51209087968125
20201221,81.99825981849335
20201222,85.46551589167092
20201223,76.70974384925007
20201224,76.66963785212465
20201228,89.94911423921802
20201229,89.63035288988436
20201230,93.18927575028796
20201231,90.01645109028091
20210104,81.55271105513455
20210105,84.27849549163804
20210106,116.76962353861192
20210107,108.2891657345491
20210108,98.03475010622662
20210111,98.01227676323002
20210112,99.09899823748611
20210113,89.06166936402771
20210114,100.8438459992708
20210115,100.1435681920226
20210119,81.02628837353424
20210120,75.78392403190746
20210121,73.81486558887165
20210122,82.24437238893461
20210125,74.30967592816164
20210126,72.95940438198141
20210127,72.49302558546576
20210128,77.0096608331225
20210129,59.83377639282113
20210201,71.49209036267082
20210202,70.38727108647946
20210203,77.36978569219059
20210204,84.0192439820043
20210205,85.68521691578792
20210208,123.29573585635902
20210209,111.29553474479228
20210210,116.75976080502454
20210211,142.57217818411735
20210212,112.86015093789474
20210216,127.32947612751059
20210217,105.57098877552414
20210218,86.15450823144634
20210219,97.29227025729267
20210222,109.74073494096656
20210223,115.53218996652231
20210224,111.82961901242098
20210225,97.62694226530391
20210226,86.63711242289725
20210301,92.50931609813446
20210302,83.81940525819118
20210303,84.65844455999074
20210304,91.33646848712668
20210305,108.09607149883475
20210308,136.681574019759
20210309,91.15850731751986
20210310,80.80135031620652
20210311,69.09949560631252
20210312,79.80209036050547
20210315,67.27095332813667
20210316,63.244641559084386
20210317,71.92846304316704
20210318,87.01474777929805
20210319,76.3828817807377
20210322,78.59975801389913
20210323,63.236005686771335
20210324,73.03276102842396
20210325,83.23925541220567
20210326,91.05107237406594
20210329,87.3814226708535
20210330,93.49608362371873
20210331,80.26596181255576
20210401,70.88689974131188
20210405,2213.101231694116
20210406,1042.9045523242837
20210407,708.2826798543886
20210408,534.9370095825147
20210409,453.15597009852775
20210412,378.57067198586077
20210413,335.4806840426603
20210414,287.24206412095015
20210415,272.97961146177215
20210416,235.08691879832028
20210419,207.55535497487836
20210420,187.0409486638901
20210421,178.61010481757617
20210422,164.01609496832427
20210423,151.75403897579992
20210426,137.1224147473318
20210427,128.95804852636704
20210428,122.31073773694777
20210429,126.91507113725115
20210430,117.03638734253553
20210503,119.12068181318716
20210504,130.8081418447502
20210505,126.32817861929209
20210506,124.48775108457431
20210507,114.57532503330351
20210510,127.88192335953462
20210511,100.8054859163044
20210512,97.42625524822725
20210513,103.09172928749787
20210514,97.22695489447962
20210517,107.44258732018756
20210518,92.70416704433961
20210519,84.70867538365245
20210520,75.12778421708964
20210521,75.9169573602868
20210524,75.79200227121561
20210525,74.95637977359534
20210526,73.69767959959368
20210527,66.10642671075078
20210528,78.92840630170451
20210601,78.10951022417602
20210602,90.35217213859869
20210603,109.11997898014803
20210604,128.2191081623742
20210607,133.33333437802824
20210608,108.0737092127115
20210609,100.80110604391777
20210610,109.32515020387739
20210611,133.03531831310684
20210614,133.01924626642125
20210615,121.12568068356885
20210616,112.99269656944843
20210617,149.62412804670288
20210618,137.9939144568006
20210621,1180.156693583155
20210622,777.0358828995861
20210623,563.9142838190082
20210624,445.6672178241772
20210625,359.5196842000347
20210628,310.20974916254625
20210629,286.556742335025
20210630,261.1569354725184
20210701,222.78955825570952
20210702,213.9756435464222
20210706,208.86875635348312
20210707,198.54152420637772
20210708,182.28650127404848
20210709,168.71816211928223
20210712,153.35426346426044
20210713,144.04825770981512
20210714,142.76722233860835
20210715,139.35247677307603
20210716,130.56344076722868
20210719,112.30021436723302
20210720,118.8418622719801
20210721,116.13998310980386
20210722,128.5957933041911
20210723,117.49091495060853
20210726,110.42002169322618
20210727,102.7684668602313
20210728,103.5028260759482
20210729,99.56583448186191
20210730,111.37464045906717
20210802,109.29769745259614
20210803,107.59217311595006
20210804,114.85074181737684
20210805,100.32978909902081
20210806,100.49677293759083
20210809,99.2567351369076
20210810,105.53203926573954
20210811,109.3376626334453
20210812,107.24907542487901
20210813,106.49172138375351
20210816,108.04420003602547
20210817,110.97162973007002
20210818,105.79504577356528
20210819,125.75441255434006
20210820,141.10029427944312
20210823,117.62337316702119
20210824,106.13009970073779
20210825,93.07472647341538
20210826,83.99779628065752
20210827,75.76017119733463
20210830,77.06836700537096
20210831,66.974467893373
20210901,67.04956514979813
20210902,65.87135095509598
20210903,65.12151772521835
20210907,60.666067649688145
20210908,56.67460941207172
20210909,56.081912742041766
20210910,54.13579401508005
20210913,52.76123871834961
20210914,55.132236287077546
20210915,56.486459751812816
20210916,57.22784107023551
20210917,60.460906570394826
20210920,62.39164792961133
20210921,67.51765830161717
20210922,70.48510204406514
20210923,74.13201280056653
20210924,85.70569871638402
20210927,87.79644219482168
20210928,83.83852983061192
20210929,80.63521416022553
20210930,73.43533779708781
20211001,85.29389908243942
20211004,91.58107723542442
20211005,91.86479712480207
20211006,88.90193082250941
20211007,81.86341301795626
20211008,78.56601984456677
20211011,78.56544098379241
20211012,87.96616243243264
20211013,75.31718193898163
20211014,80.27969656679298
20211015,74.88299597253486
20211018,83.19075415869273
20211019,86.43486342613397
20211020,94.05030081465247
20211021,112.57464858640327
20211022,155.82163021981995
20211025,147.97022430875913
20211026,130.95007009903065
20211027,131.7689629775943
20211028,136.31782712857006
20211029,160.47825903178318
20211101,138.3035271437097
20211102,137.56135550007974
20211103,120.84307016344404
20211104,127.89803971341706
20211105,92.9343763143244
20211108,92.51275132324514
20211109,88.94302571070394
20211110,79.3412599122638
20211111,93.5902951567575
20211112,98.43993446488422
20211115,99.10407982314851
20211116,118.07939303398659
20211117,114.08374373322779
20211118,122.07444281242348
20211119,122.69032071483419
20211122,117.99625644084577
20211123,115.1711692488873
20211124,114.68030143311502
20211126,106.78961903640592
20211129,108.57795468961135
20211130,107.77034134254305
20211201,125.28288661586865
20211202,119.15952126256776
20211203,124.73846668127771
20211206,126.5750657673936
20211207,113.63809987357413
20211208,116.97550505151261
20211209,119.47818842288214
20211210,124.59698544414762
20211213,116.10164386950228
20211214,115.5200945444681
20211215,119.20557162251964
20211216,128.44026439612745
20211217,110.64172999613145
20211220,108.448779936756
20211221,104.77733498126896
20211222,113.15591381534685
20211223,112.54013363528665
20211227,118.29398230782998
20211228,113.49064565249512
20211229,120.06965334948407
20211230,108.56695293829313
20211231,106.54250337258838
20220103,89.11252735578746
20220104,88.98236744179846
20220105,103.96455711091028
20220106,92.44048120676337
20220107,73.8271754250899
20220110,70.08866130572824
20220111,66.55790418636786
20220112,62.01524077866408
20220113,75.02135199411671
20220114,88.92420359618214
20220118,90.8399343026436
20220119,90.92374094842243
20220120,103.67662677464337
20220121,107.73807445336722
20220124,110.15617151434621
20220125,130.76666739143326
20220126,134.8494925215994
20220127,119.87349883408545
20220128,107.67522785968946
20220131,92.709442605053
20220201,89.14804580521978
20220202,108.68560276390029
20220203,159.98380541965827
20220204,145.76701177470454
20220207,146.39353312953318
20220208,172.50749633237106
20220209,154.81363428905468
20220210,151.9756256740496
20220211,142.25686423500227
20220214,137.69846243183832
20220215,134.578026520243
20220216,141.2361277847071
20220217,150.95608733987856
20220218,146.83878197985666
20220222,138.40824034314954
20220223,131.571125430096
20220224,119.09391546351404
20220225,133.10883517156665
20220228,141.39664875089508
20220301,127.16409911630973
20220302,126.38597540389
20220303,128.56693331181611
20220304,144.75585680646336
20220307,170.37722215963808
20220308,174.13293688661201
20220309,141.39203359979612
20220310,157.985772061028
20220311,163.1156222911573
20220314,154.35010691411992
20220315,134.34899320559668
20220316,103.81078965220057
20220317,112.22767945780353
20220318,106.56532428505483
20220321,112.39623726005725
20220322,103.16209165130755
20220323,110.63946327567709
20220324,115.27330580290445
20220325,126.12330019433404
20220328,120.45169276088154
20220329,103.80034897535005
20220330,119.37735914433199
20220331,114.89488186333413
20220401,113.51773980733255
20220404,105.14749955311305
20220405,101.72053513443579
20220406,113.48069538488133
20220407,116.3293953684144
20220408,109.48298965320367
20220411,108.68182547280148
20220412,110.41024412409632
20220413,111.34510193011918
20220414,126.39851123724277
20220418,121.26382257951974
20220419,108.52555543209667
20220420,108.64115280942588
20220421,105.10936516670506
20220422,89.83611849139216
20220425,92.3447896674459
20220426,96.31665779770964
20220427,87.20097303201183
20220428,83.53657608884458
20220429,107.40868794400735
20220502,107.03352121622257
20220503,95.96467444029291
20220504,108.84336480663916
20220505,107.91678967548117
20220506,110.55430440058942
20220509,102.68028717524011
20220510,109.4489677775792
20220511,115.25725192531527
20220512,122.2924371836233
20220513,105.85352205711095
20220516,113.48499810200653
20220517,119.7634697433368
20220518,136.61520625890023
20220519,153.46343890066217
20220520,147.6626583850184
20220523,122.75816813318724
20220524,132.85946446925323
20220525,121.65147696676956
20220526,107.50296284006187
20220527,100.93599973523685
20220531,97.94551208943287
20220601,96.00842402362733
20220602,81.01773492115211
20220603,83.42081432994293
20220606,82.77680099839388
20220607,771.5870872933137
20220608,572.4725573321097
20220609,449.5289033768813
20220610,348.75577123097025
20220613,285.42443324804776
20220614,283.7176542136627
20220615,274.0253293522368
20220616,238.86343236454928
20220617,229.76019570206785
20220621,220.91685295341833
20220622,221.15007415856854
20220623,231.65852004227017
20220624,216.96074129651305
20220627,200.96192887818265
20220628,176.94381242081528
20220629,183.9057294841739
20220630,171.98044792452066
20220701,162.6666728043492
20220705,151.8329049065321
20220706,155.45972852023672
20220707,140.5230348506479
20220708,133.58963992198628
20220711,126.8099051467926
20220712,117.53970982106327
20220713,105.20069286795163
20220714,112.10221359508402
20220715,120.20887992057413
20220718,111.21938210106836
20220719,116.2081162009284
20220720,111.450415207531
20220721,114.9629553482639
20220722,114.54310758091584
20220725,102.70991622466072
20220726,96.3882648961852
20220727,99.31463706508535
20220728,121.40501613603367
20220729,125.16075165507185
20220801,118.31628662327378
20220802,114.30889733912267
20220803,116.03767925267067
20220804,119.8125651595411
20220805,100.01204685549467
20220808,96.86843775643788
20220809,94.60582603987467
20220810,99.21144726581896
20220811,95.95818206548809
20220812,105.56166349466243
20220815,103.64489737601022
20220816,89.99696033891465
20220817,84.48411563653914
20220818,87.50598697065587
20220819,78.05490931143291
20220822,70.40474877600082
20220823,71.3097873205995
20220824,71.48729255622715
20220825,69.22691766541485
20220826,62.84450434551305
20220829,65.33262078709555
20220830,62.87772459263127
20220831,66.42973638218353
20220901,66.6051199545496
20220902,68.11740037451636
20220906,70.41593488528308
20220907,67.76301001608934
20220908,67.71170164437747
20220909,59.463629362307444
20220912,54.01556708807331
20220913,57.19829344308165
20220914,57.078925904493445
20220915,65.76814318012651
20220916,64.94498584978098
20220919,65.27531422898738
20220920,63.964963299863705
20220921,67.73524263656415
20220922,66.06671906280773
20220923,66.38061302452222
20220926,68.28140380580743
20220927,70.88739356556502
20220928,69.81647689623448
20220929,72.06448899128755
20220930,76.76466538141914
20221003,67.9893082256165
20221004,65.85459083774649
20221005,66.72036769843695
20221006,76.9338818805129
20221007,83.8305331334073
20221010,90.53871033916712
20221011,104.85181491537566
20221012,93.31200061695877
20221013,89.43937902718393
20221014,91.79287054075627
20221017,82.4628317472092
20221018,80.90247270312857
20221019,87.55986947204435
20221020,94.1623895591582
20221021,112.44315687788773
20221024,102.49022834764982
20221025,79.19357495456501
20221026,106.45951239150989
20221027,123.2269718795485
20221028,117.5479377622548
20221031,119.36938400297892
20221101,126.13946127434261
20221102,127.57584926782513
20221103,143.09081182663874
20221104,133.583271018893
20221107,122.28261272696481
20221108,125.62634748573959
20221109,141.31685348961756
20221110,114.52839432770772
20221111,107.47303025823885
20221114,115.39448081792045
20221115,122.94389650208481
20221116,110.99193019563836
20221117,113.77304389263219
20221118,102.7677358910937
20221121,106.71468629885729
20221122,108.86393319779151
20221123,95.08558733417493
20221125,92.31809022345573
20221128,99.63481245605344
20221129,96.73440015987799
20221130,79.4988490571229
20221201,82.94078860970487
20221202,82.49206298865467
20221205,80.98409008933133
20221206,75.83600263900627
20221207,75.49576533368901
20221208,76.00033741594768
20221209,69.43027992151772
20221212,68.94672018344892
20221213,75.4253110500085
20221214,78.50546557492672
20221215,75.2104069731298
20221216,83.24972967947046
20221219,82.48918360084258
20221220,79.7321585365238
20221221,91.22218338871947
20221222,89.84592338849717
20221223,87.15292512131869
20221227,93.18896854891756
20221228,90.10958272373654
20221229,78.03244326561213
20221230,73.4948953875222
20230103,73.5200730721935
20230104,87.55452117531851
20230105,97.06216839126944
20230106,97.5375564975412
20230109,75.18608664492864
20230110,77.97437866232433
20230111,72.93580383922925
20230112,72.95337329778876
20230113,78.01485646055346
20230117,67.81847806342572
20230118,69.39062622087329
20230119,62.395216293030764
20230120,61.415970656451165
20230123,61.97375210418208
20230124,63.46634560499909
20230125,62.04077677622233
20230126,64.53222548067467
20230127,68.32375452515996
20230130,73.49867874158116
20230131,68.86793694854865
20230201,63.968614732531634
20230202,76.52258757664372
20230203,78.00892272613531
20230206,74.26730120854228
20230207,75.59735225764454
20230208,80.89364098924528
20230209,79.97689387096534
20230210,73.66475694068477
20230213,78.46025077324249
20230214,71.72293232393689
20230215,72.8714633267996
20230216,71.76038495661982
20230217,71.35456887895857
20230221,71.27874377255203
20230222,71.08592472356698
20230223,72.16238718558041
20230224,75.6666791898458
20230227,73.19900531148879
20230228,73.52532521329717
20230301,75.83009564660045
20230302,70.61982794060397
20230303,67.66793673873359
20230306,71.35206309911293
20230307,70.18308095927
20230308,67.07003060583243
20230309,69.14311596888975
20230310,55.92265346943841
20230313,55.22490828753841
20230314,62.57339865142173
20230315,64.35130690414907
20230316,84.77917299901527
20230317,87.42503384322643
20230320,67.19761470756596
20230321,61.97690062868503
20230322,64.96569695330797
20230323,72.95108193003962
20230324,77.76793261745513
20230327,68.61811325590818
20230328,75.10373401196516
20230329,78.26641153733222
20230330,80.1818537972151
20230331,73.57030444763939
20230403,63.40124871613536
20230404,64.84400466954096
20230405,60.13860249800057
20230406,73.88975622687418
20230410,62.67763330788662
20230411,48.972210631708776
20230412,55.88566426592379
20230413,60.62445194295856
20230414,66.01712278994
20230417,63.34021133267525
20230418,68.98851439545768
20230419,76.30226953490151
20230420,72.29516944673765
20230421,69.72073848096409
20230424,67.89626600802109
20230425,63.153351173611426
20230426,91.30318261473357
20230427,98.87912101813268
20230428,86.21119950565912
20230501,94.6325382224004
20230502,104.38254945782694
20230503,99.45890492250234
20230504,111.3168073739025
20230505,108.16033969844051
20230508,105.38159335043166
20230509,95.16528735919955
20230510,107.36253709410937
20230511,104.78894177501178
20230512,92.3283967058959
20230515,89.56582600238566
20230516,97.13632272982746
20230517,82.85466305998298
20230518,87.5980944481149
20230519,88.56095501332314
20230522,90.83527084900426
20230523,75.5011134414026
20230524,71.63746282828706
20230525,98.31599701676708
20230526,98.21173500639362
20230530,98.3161836314987
20230531,89.63887732527645
20230601,97.5943320591904
20230602,91.56055629649305
20230605,90.32488627440037
20230606,86.02917524102334
20230607,67.5322548279162
20230608,65.10495731089705
20230609,65.29214466347278
20230612,71.18818891372962
20230613,76.91343699661223
20230614,94.43889543035544
20230615,100.91581659464259
20230616,92.03391078273445
20230620,77.33062733977916
20230621,65.67230519203312
20230622,70.137277018093
20230623,67.63893965640656
20230626,58.29491878074802
20230627,60.35763930974298
20230628,62.007930706585086
20230629,59.08721940561837
20230630,63.12057941560809
20230703,60.46336811395474
20230705,62.03039057326231
20230706,64.94046505695287
20230707,65.12652485869107
20230710,64.73570904040162
20230711,66.06741109621576
20230712,71.71837690907878
20230713,79.62305550238719
20230714,64.57883573410498
20230717,77.78196534256674
20230718,78.86425281643997
20230719,66.54120621157637
20230720,52.95643743007509
20230721,46.366009492924505
20230724,48.956521156684964
20230725,56.811040106076334
20230726,53.26267379990986
20230727,61.438368047182955
20230728,70.22818314585325
20230731,61.000390990687094
20230801,83.49585140576212
20230802,84.84717665621774
20230803,80.75772196126249
20230804,72.71726650515981
20230807,81.27452849038974
20230808,90.81854330018894
20230809,88.77356557217406
20230810,89.49893691197394
20230811,81.12358821590118
20230814,74.4163706048546
20230815,73.54916536713142
20230816,70.24338803571312
20230817,73.32946258568555
20230818,70.33432492123217
20230821,65.79434634166613
20230822,65.54712565865808
20230823,65.25210198518178
20230824,57.3720829996546
20230825,58.88262354095065
20230828,59.46387353494284
20230829,58.93550692084112
20230830,61.03130417188176
20230831,64.05936010774656
20230901,65.86863988471228
20230905,63.361071497055704
20230906,67.08602481624001
20230907,62.06170211733373
20230908,64.85614245625264
20230911,65.22402988295092
20230912,54.30145922530063
20230913,49.406301007386716
20230914,51.67231449649933
20230915,48.19653736299729
20230918,48.13077415173484
20230919,49.864230675146786
20230920,49.73987329994985
20230921,51.16257557112134
20230922,49.39919176079347
20230925,50.88982541802813
20230926,52.06442822391549
20230927,60.873797596514834
20230928,60.80291168675011
20230929,55.17668349578588
20231002,62.30804819885638
20231003,69.68309732100873
20231004,69.34984474593901
20231005,77.53309538460064
20231006,80.85907137112355
20231009,80.25530554078728
20231010,68.97958609469399
20231011,81.53032088314707
20231012,87.86652232429734
20231013,95.82002448450153
20231016,87.19143565625207
20231017,88.89398900187007
20231018,112.57582200725233
20231019,107.2365971617806
20231020,89.46794932100727
20231023,76.08213319553018
20231024,73.82935352624679
20231025,87.44196282191791
20231026,86.70243686020154
20231027,88.40129226770102
20231030,86.15343466307736
20231031,89.17491269128692
20231101,89.25841695265578
20231102,75.4792160027605
20231103,71.2775702288504
20231106,78.73749823559852
20231107,84.61521739131092
20231108,83.64454172032657
20231109,89.0336663701006
20231110,95.64678221349136
20231113,90.2570584067409
20231114,75.73717323590324
20231115,74.83997037018028
20231116,98.16161630206801
20231117,84.00065709106042
20231120,90.8846103973584
20231121,89.89012683675415
20231122,94.67486455077534
20231124,89.67593746269854
20231127,92.2295936795344
20231128,89.79039424870284
20231129,85.4701896679338
20231130,93.53554594627286
20231201,87.74036160155094
20231204,84.40675056441675
20231205,93.35451276021621
20231206,86.23499440621003
20231207,81.35773293961422
20231208,82.15802127133931
20231211,73.72769456337348
20231212,79.34661557236537
20231213,74.29483438415761
20231214,73.92048748037641
20231215,76.29113451748658
20231218,70.94731407879243
20231219,77.56686738049983
20231220,74.73977295198969
20231221,78.76756085777366
20231222,85.5102163427152
20231226,82.92884711154417
20231227,84.10141239967321
20231228,85.5916373448423
20231229,82.59931205178772
20240102,80.96360526732778
20240103,75.46525460495461
20240104,82.06412887701987
20240105,89.91629913277461
20240108,95.58750624588409
20240109,89.95273278588573
20240110,88.78226198995928
20240111,84.20541510564112
20240112,87.74766738921495
20240116,99.99974113097886
20240117,92.74150944814807
20240118,97.29960752613849
20240119,135.976810748511
20240122,132.01877710085958
20240123,116.41565282080394
20240124,112.51167940951416
20240125,121.98422403211035
20240126,131.3011940710574
20240129,122.49497770493805
20240130,125.01935818914126
20240131,109.96140633793196
20240201,125.8255345189092
20240202,130.24293596053946
20240205,130.78137782521046
20240206,120.78057856092406
20240207,127.31200330947618
20240208,126.38018532969394
20240209,122.37860388661113
20240212,113.18731941262263
20240213,114.53394470228406
20240214,113.49893654903957
20240215,112.17735959130935
20240216,114.33973497305388
20240220,110.55017301757054
20240221,96.13417844012199
20240222,111.20058204351986
20240223,104.80448799060913
20240226,110.53488873707464
20240227,619.3041725490348
20240228,506.21583547988917
20240229,439.0305234139644
20240301,386.74563107647384
20240304,341.6194384223258
20240305,292.6826209747682
20240306,272.5652450072377
20240307,262.05211370917146
20240308,234.2544510978947
20240311,212.05756975211776
20240312,202.30159729404855
20240313,192.0003228157214
20240314,177.33078728774726
20240315,170.52518252600373
20240318,166.8526477508353
20240319,159.44087393872104
20240320,154.688655989601
20240321,152.17935847652623
20240322,142.79488386821816
20240325,136.9500777147351
20240326,130.0510257097383
20240327,133.18483679268786
20240328,130.6062666085055
20240401,127.0529056494559
20240402,123.97814336535941
20240403,129.96458242048965
20240404,122.78339341596242
20240405,128.58486374867533
20240408,112.48954579551483
20240409,110.49345999403701
20240410,106.59120736756529
20240411,106.73317731748618
20240412,106.43828895212656
20240415,106.8184650635122
20240416,101.71198579745861
20240417,113.22650785280521
20240418,106.65837052966158
20240419,101.4057728055213
20240422,99.31494361702968
20240423,104.30444530878955
20240424,106.58196300502993
20240425,110.52791062767311
20240426,114.6255909770028
20240429,115.6779714724367
20240430,113.08072462241424
20240501,97.69401335305602
20240502,95.8698352936233
20240503,116.30168527802473
20240506,108.24718090788382
20240507,114.49917416758177
20240508,115.03527585159227
20240509,117.37349419449056
20240510,115.59521028517857
20240513,111.82538156151172
20240514,112.893812881095
20240515,123.07607156937476
20240516,108.53785645912092
20240517,98.81175860827756
20240520,112.09128220649299
20240521,108.21007894431827
20240522,98.50430001608584
20240523,107.4252170927893
20240524,110.28313957536574
20240528,123.67594575799752
20240529,132.356370635905
20240530,116.38314153473291
20240531,109.31981949873621
20240603,123.75657818953447
20240604,133.49498213033525
20240605,148.6729770961911
20240606,135.46628417737477
20240607,126.6330644234364
20240610,123.02964371567415
20240611,319.3633606362266
20240612,308.2290414079238
20240613,271.76012181921135
20240614,238.2871898316847
20240617,229.10262398633017
20240618,213.40283566829825
20240620,194.37980032339362
20240621,183.59913619736838
20240624,181.56743291113494
20240625,180.61097470961283
20240626,166.84207125199816
20240627,158.58322613658052
20240628,158.64426352027323
20240701,156.04800145347198
20240702,151.33012149868682
20240703,145.9684975399188
20240705,144.7393831672899
20240708,137.60939140331195
20240709,129.90552446815252
20240710,126.95003177900843
20240711,115.93197924101295
20240712,114.43061637718162
20240715,118.02353844733108
20240716,128.16114122028424
20240717,122.19129132990366
20240718,112.43551673792282
20240719,108.71839512371423
20240722,104.44503704352208
20240723,108.4471282768134
20240724,102.00554306287557
20240725,111.26084752300137
20240726,116.64615539920723
20240729,109.11672486359149
20240730,116.28181194974465
20240731,111.67351129061888
20240801,109.4617635455056
20240802,109.98335554134871
20240805,98.58378855531132
20240806,108.48384257725455
20240807,109.83636036165939
20240808,108.60355446825905
20240809,101.27484533444674
20240812,97.42498296619539
20240813,100.03971266733102
20240814,98.79145377546013
20240815,100.9436519906792
20240816,102.55855322955264
